"@AvinashaSharma @AxisBankSupport Hi, the messages are to keep all our customers informed regarding the current (1/2)",miscellaneous,
Banks should increase their working hours. Many banks following their routine hours only.@bankofbaroda  is one of them.  #PaisaPaisaNaRaha,displeasure,
@rabkabanda101 @HDFCBank_Cares this was in bangalore. Vignan nagar branch,miscellaneous,
@KotakBankLtd thank you so much for resolving the issue and special thanks to Sandeep Kumar Singh (NEFT PAN India),compliment,
@FinMinIndia @ICICIBank_Care @ICICIBank many are standing queue.,displeasure,
Paytm is happy! https://t.co/0hR3xhfNph @dailyo_ explains all &amp; applies 2 u @HDFC_Bank @ICICIBank_Care @idea_cares @VodafoneIN @BigBazaar,miscellaneous,
@heeraman98 @mediacrooks @alok_bhatt @TheOfficialSBI  In ICICI Ring Road I got in flat 5 min. Even xeroxing done by bank,compliment,
@ICICIBank_Care not a person specific concern. just a feedback. instead of OTP for requests from irctc you should have dbcard grid security,miscellaneous,
@KotakBankLtd  To whom ? i didnt receive any mail neither on my registered mail nor on any other act.,displeasure,
@ICICIBank_Care Can we deposit the case twice in one day at the any branch of #icicibank #Rupees500 #Rupees1000,miscellaneous,
@KotakBankLtd why new Service Request dated today when complaint was done on 29th. To hide inefficiencies and show a better resolution time?,displeasure,
@livemint @monikahalan It seems bank managers want to take weekly off and keep the ATMs running on weekends. @HDFCBank_Cares,miscellaneous,
@AxisBankSupport NetBanking not working Page just does not move to the next page. Call Center says Server Issue .. Pls Fix this ASAP !!,displeasure,
@bankofbaroda all the above ie 4,miscellaneous,
@AKMODI11 @KotakBankLtd which branch caused you this inconvenience,displeasure,
"@KotakBankLtd my Savings account is in Lucknow Main Branch and Current account is at NehruPlace, New Delhi Branch.",miscellaneous,
@TheOfficialSBI still forms are not distributed  yet.,displeasure,
@KotakBankLtd @udaykotak kudos to U for a superbly managed que-less experience depositing money @ Bandra  2day,compliment,
"@TheOfficialSBI why don't the sbi home loan installments be exempted from being 
deposited upto two months.",miscellaneous,
"@ICICIBank_Care Does your ECS system not support @TheOfficialSBI Car loans. Facing issues for last 2 months! Logged complan,spk to brch mgr",displeasure,
.@AxisBankSupport .@AxisBank lovely day at Axis Bank for privilege customers. Transaction at the ease of a breeze..,compliment,
@KotakBankLtd it is very shameful to see that whole management is trying to hide the mistake of one of the officer and suppress the issue,displeasure,
"@ashishcool1988 @AxisBankSupport Hi, Please note that our ATM's will be closed on 9th &amp; 10th Nov 2016. For more details please visit :(1/2)",miscellaneous,
@HDFCBank_Cares why is hdfcbank hiranandani gardens branch closed? Atm closed too. You have to be open on sat&amp;sun acc to RBI,displeasure,
RT @TheOfficialSBI: Dont be hassled. You Can still transfer funds using #SBIMingle https://t.co/3i05iPcVCb,miscellaneous,
"@HDFCBank_Cares still ATMs are bot working in Ankleshwar,Gujarat",displeasure,
ineffectiveness &amp; unpreparedness of Banks is clearly exposed due to  #RushForCash @TheOfficialSBI @AxisBank @ICICIBank,displeasure,
Wished to deactivate some SmartPays on my CC. Your website gives the option to activate but none to deactivate. @HDFCBank_Cares @HDFC_Bank,displeasure,
@AxisBankSupport @AxisBank I have a saving account in axis bank . can I deposit Rs. 1lac into my account tomorrow.,miscellaneous,
"RT @AxisBankSupport: @prashantsriv1 Hi, please help us with the complaint/ reference number which you (1/2)",miscellaneous,
@TheOfficialSBI Can I get 50 rupees notes from ATM?,miscellaneous,
@ICICIBank_Care non customers may be enjoying ur services but your customers are suffering.,displeasure,
"RT @jitu_01324: @KotakBankLtd gave best service 4 exchange &amp; deposit. Form filling, queue handling ,large cash, person appointed @narendram",compliment,
@TheOfficialSBI Please look into in this matter.. Panic situation ! https://t.co/MpWeR6WzlC,displeasure,
@TheOfficialSBI NO remedies available!! MISBEHAVING staff branch @ NANDNAGRI branch Delhi!! MALFUNCTIONED CDM machine!! feeling CHEATED!!!,displeasure,
@helmetgirlbndra @AxisBank @AxisBankSupport thank you muchly ,compliment,
"@bankofbaroda Address of ATM-
Viram Khand, Gomti Nagar, Lucknow. U.P.",miscellaneous,
"@TheOfficialSBI Sir, can PPF amount be withdrawn from Non-home branch?",miscellaneous,
@ICICIBank_Care 9 hours passed but no official contacted,displeasure,
"@ICICIBank_Care ye s today only for hero company employee.
why dnt you mention that???",displeasure,
@HDFCBank_Cares @hdfcbank in the intrest of time suggest to have separate queues for females...,miscellaneous,
SBI not accepting cash deposits via debit card. I dnt knw if they r enjoying the long queue outside the bank. @narendramodi @TheOfficialSBI,displeasure,
@TheOfficialSBI banking hours for this sunday??,miscellaneous,
@KotakBankLtd thanks! Lets hope it speeds up!,compliment,
@RBI @ICICIBank @ICICIBank_Care  ATM not working at your Kamla Mill branch,displeasure,
@HDFC_Bank @HDFCBank_Cares Are you ever going to deliver my replacement card? Blue Dart courier Awb- 42978706072 @BlueDart_Help #pathetic,displeasure,
@TheOfficialSBI when are atms in delhi going to work,displeasure,
"@ICICIBank @ICICIBank_Care why atm is not working, gopalpura branch",displeasure,
"@ICICIBank_Care Have raised request related to failed payment. However, no action being taken, nor I am to see open request thru net banking",displeasure,
@AxisBank @AxisBankSupport  Everytime new service request number 25758752. What about old requests?,displeasure,
Took almost 2 hours in the queue and got only 2000 in exchange.. but finally recived all in 100 denominations.. @bankofbaroda @narendramodi,displeasure,
"@ICICIBank_Care - u r fake,nd #cheaters.i have my address proof with d address mentioned.u neither sent it, and trying to #cheat",displeasure,
"No , they have cash .. very much . Manager of @HDFCBank_Cares @HDFC_Bank says that their HO has mentioned to operat https://t.co/vU37A8gTmK",displeasure,
"@ICICIBank_Care Got message from ur Bank, that ATM will start functionin from Today, still Nothin.. I've to travel tomorrow.. do somethin..",displeasure,
RT @vinayprakash58: @TheOfficialSBI @abndnkmtr If u r in KA pls provide service in kannada don't impose Hindi&amp;English on us..,displeasure,
"@KotakBankLtd 
Kotak bank is very fraud bank he is deducting ancestry charges from account please don't open account in Kotak",displeasure,
Till what time will you be working today for exchanging old notes @TheOfficialSBI,miscellaneous,
@KotakBankLtd   requires original and photocopy of id for cash deposit in ur account???,miscellaneous,
@ICICIBank_Care better change ur employees behaviour else you loose customers. We know its a tough time &amp; r ready to cooperate. @ICICIBank,displeasure,
@TheOfficialSBI That time it wasn't working when I really required it. Thanks for your response.,miscellaneous,
@ICICIBank_Care yes. I would like to point out that he helped me exceptionally well and I'm very pleased with the outcome. Thank you!,compliment,
@ICICIBank_Care @Netra My senior citizen parents are all praise for Icici Sanpada branch. They also provided water to the people in queue,compliment,
"@OmanObserver @Indemb_Muscat @TheOfficialSBI @MEAIndia 
I think this is now comedy.",miscellaneous,
"@avinav2712 @AxisBankSupport Hi, sorry for the trouble. We'll look into it on priority.",miscellaneous,
".@PMOIndia .. any public sector bank like @TheOfficialSBI. After you have ensured that all Indians have bank accounts opened, restrict...",miscellaneous,
"@AxisBankSupport its more than 10 days that I filled application for savings account, till nw no one contacted me, mobile number 9133366697",displeasure,
@TheOfficialSBI give mobile app link for android users,miscellaneous,
@KotakBankLtd Kotak branch at 80ft rd kanpur - no cash for withdrawal. Hows it possible? How?,displeasure,
@HDFC_Bank @HDFCBank_Cares this is a serious issue. @panchali_ i hope u get some relief asap. we all are with u. https://t.co/YkXn7VI7MS,miscellaneous,
@TheOfficialSBI Dear sir i need credit card but in my urdu neem chowk branch Darbhanga this facility is not available wht can i do.,displeasure,
@AxisBank @AxisBankSupport  Your ATMs in Manisha Nagar Kalwa (W) are out of Service #Demonitisation # https://t.co/qojOADwHHh,displeasure,
Agent are taking 4000 rs and giving 3300 rs for exchange of new currency new way for black money @MumbaiPolice @RBI @TheOfficialSBI,displeasure,
"@KotakBankLtd ,is it necessary to deposit &amp; exchange amount in bank by a/c holder only for current a/c",miscellaneous,
"@TheOfficialSBI my mom draws her pension in a SBI branch, for loan on pension the manager asks a guarantor, and the best part is..",compliment,
"2/2 No extra counters,no extra staff just the sm ppl doing their job w/o fuss n bother.Very impressive. SBI Kuvempunagar,MYS @TheOfficialSBI",compliment,
"@ICICIBank_Care @arunjaitley @PMOIndia Sir, your ATM in Ignou, Neb Sarai, New Delhi has not opened at all since 9th. @ICICIBank  @RBI",displeasure,
"Get the double advantage: save tax and benefit from the growth potential of equities via investing in ELSS. 

@ICICIPruMF @ICICIBank_Care",miscellaneous,
@ICICIBank_Care Can you check this? https://t.co/8inv7sC2ru,miscellaneous,
@suchetadalal @ICICIBank_Care Ingeneous.,compliment,
"@HDFCBank_Cares I didn't like the service. I applied for Diners Credit Card, HDFC_BANK gave me MoneyBack Credit Card..",displeasure,
It's pathetic service @HDFCBank_Cares  ... If it was not for salary account. Would never have opened an account. Miss you @ICICIBank,compliment,
@iMac_too What ever sign the photocopy with date &amp; amt exchanged so others not duplicating your documents @RBI @TheOfficialSBI @ZeeNewsHindi,miscellaneous,
@HDFCBank_Cares did you even read what I wrote?,displeasure,
@KotakBankLtd @RBI @PMOIndia @FinMinIndia is any1 even going to take cognizance of this or not...  Pathetic handling,displeasure,
"@TheOfficialSBI Its not about shortage, the money didn't reached the bank yet!",displeasure,
We Indians r ready 2 face inconvenience for sometime for noble cause #blackMoneycleanup.Got my notes changed in que https://t.co/vmabmCidrK,compliment,
"@TheOfficialSBI Awareness campaign is ok. But what about taking action who are doing frauds, even after giving you lead?",displeasure,
@TheOfficialSBI..  I searched bt there is no such fields,miscellaneous,
Can people who live overseas exchange their 500 &amp; 1000 rupees notes somewhere? @RBI @TheOfficialSBI,miscellaneous,
@OhYesAsh4U You can get in touch with them through their Twitter handle @TheOfficialSBI or their website https://t.co/t1uwck1UH3.,miscellaneous,
@TheOfficialSBI @abndnkmtr you don't speak the language of your customers?? Are you this stupid?,displeasure,
@KotakBankLtd I'm having fat big balance &amp; gt privy league batch by bank bt sadly executive work like they r doing any big favor,displeasure,
@TheOfficialSBI @TheOfficialSBI please keep the money in all SBI ATMS.we are suffering from shortage of money from three days in ONGOLE,displeasure,
"@rahulkanwal now people going 4rm there,why @TheOfficialSBI not put t notice in morning,why public waited till know. women were in problem",displeasure,
@TheOfficialSBI thnx 4 ur response.Hope tomorrow will be better service from your end.,compliment,
@TheOfficialSBI this what I see everytime I try to put money in my PayTM/Freecharge wallet. https://t.co/NGXoXvMT9v,displeasure,
@ICICIBank_Care *operational,miscellaneous,
@HDFCBank_Cares Now this time ... I am not going to pay a single penny unless the billing is sorted out,displeasure,
RT @ProAMTraider: Got a message from @HDFCBank_Cares to carry ID proof for old currency deposit or exchange. Y do I need ID for deposit.,displeasure,
"@AxisBankSupport this happens when u call for assistance. No reply, only that stupid song.
Check the screen shot be https://t.co/BeHVGtIP2A",displeasure,
"@bankofbaroda my wife contacted the branch and their excuse was they ""Forgot"" to dispatch. Funny na?",displeasure,
"@HDFCBank_Cares it is at sector 35 kamothe, navi mumbai..the atm in tht branch is closed since yesterday",displeasure,
@KotakBankLtd Thanks for support Yesterday Kotak branch had exchanged My 500 denomination note,compliment,
"@ICICIBank_Care 
Why Jamnagar(Gujarat)Khodiyar colony branch is not open accepting deposit ? Their time is 9:30 AM - 5:00 PM . Why ??",displeasure,
@ICICIBank @ICICIBank_Care when will your ATMs be open though,miscellaneous,
@timesofindia @TheOfficialSBI .. Good. So much of white money has come into circulation. Now banks can be safe with their CRR requirements.,compliment,
"@TheOfficialSBI,Please also look at frauds happening with pensioner thru Paytm users online transfers from SBI n SBBJ. SR citizens r cheated",displeasure,
@TheOfficialSBI  The cash acceptance for IDS has not been enabled.Last date is 14th Nov..Please let us know which branch at Patna we sold go,miscellaneous,
"@bankofbaroda Just now I visited to ur Khetrajpur, Sambalpur, Odisha branch. BM is telling, we r giving to only acc holdr @RBI @arunjaitley",displeasure,
@SBICard_Connect @TheOfficialSBI has choose to keep SHUT it's #ATM &amp; #CDM https://t.co/qZd8hNx3tP,displeasure,
@semubhatt okay so that's where you are depositing all your #BlackMoney  @KotakBankLtd,displeasure,
"RT @Chhabiy: Please check the complaint locations too!!!
Max complaints of @TheOfficialSBI ATMs https://t.co/qjuKOoi2DC",displeasure,
@KotakBankLtd THE TEAM OF KOTAK MAHENDRA BANK THANE KHOPAT ARE DOING GREAT JOB BY MANAGING THE PUBLIC IN EXCHANGING MONEY,compliment,
"SBI consolidated Q2profit plummets to Rs 20.7 crore against Rs 4,991.7 crore in the year-ago period.@TheOfficialSBI https://t.co/lvRc3FLhPC",displeasure,
@ICICIBank_Care @ICICIBank and please make restaurants and small shops to get to accept cards for small transactions &lt;200rs,miscellaneous,
RT @sushilizzat: @HDFCBank_Cares you  frauds..your employees are frauds ..you bloody liars and cheaters @UfterYou money is not safe with you,displeasure,
"@TheOfficialSBI please open ATM inside #IIT(ISM) Dhanbad Campus. Closed till 3pm on 12th Nov. Exam on, no money for Xerox. #Jasper_Hostel",displeasure,
@HDFCBank_Cares (2/n) But c is finding it tough to go to the branch Cn u guys collect the requires documents from my office  or help her out,miscellaneous,
I have salary Acc wid axis n wanna open ppf Acc wid axis @AxisBankSupport,miscellaneous,
"@TheOfficialSBI dear bank
Plz provide currency at ur chunar mirzapur branch.
As atm r nt working there
We r facing huge problem",displeasure,
@varunkrish Lol @AxisBankSupport same issue. Fed up of texts I have got in last 3 days. BLOODY JUST STOP.,displeasure,
"@TheOfficialSBI STATE BANK OF INDIA (branch: kendriya vihar sec82, Noida)
closed at 4pm today (12th of nov) NO cash https://t.co/EV9NjEX5FG",displeasure,
@TheOfficialSBI @beingneerajrana @amitaryans1 check and dm details,miscellaneous,
@KotakBankLtd Why is Kotak App not working?,miscellaneous,
"I'm at HDFC Bank ATM - @hdfcbank_cares in Thane, Maharashtra https://t.co/BeDZO4UrxE",miscellaneous,
@Su52k @ICICIBank_Care @farahzai the PAN is mandatory so that txns are tracked and senior citizens don't fall prey to money laundering.,miscellaneous,
@ICICIBank_Care It's Very Hectic procedure of getting Credit Card still you have all documents,displeasure,
".@icicibank_care pathetic query handling by customer.care@icicibank.com
almost like robots handling service requests",displeasure,
@kkumarkg That is the norm at @KotakBankLtd . Worst customer care.,displeasure,
@rameem81 can details plz?? Branch address Cc @AxisBank @AxisBankSupport what the hell is we ppl are chutia?? @AamAadmiParty,displeasure,
"@ICICIBank_Care I'm constantly getting calls for credit card, abruptly ending the call when I say, ""give me online link for this info.""",displeasure,
What is wrong with you guys @ICICIBank ?? I have got more than 10 messages since last 2 hours. Stop spamming  @ICICIBank_Care,displeasure,
"In a @TheOfficialSBI @SBICard_Connect branch after long time.. 'Saab lunch pe gaye hain, wait karo'.. Nothing has changed. Sigh",displeasure,
"@ShamanOfJava @AxisBankSupport Hi, sorry for the trouble. Please help us with screenshot of (1/2)",miscellaneous,
@bankofbaroda and u do it again worst bank ATM shut bank shut in such a time Chakala branch useless BOB,displeasure,
"Our 7,000 #cash deposit machines will be ready by tomorrow: @TheOfficialSBI on government's cash clean up",miscellaneous,
@TheOfficialSBI when is the next auction on Kingfisher villa in Goa.,miscellaneous,
@timesofindia. Shocking ! Hope it will bounce back @TheOfficialSBI !,miscellaneous,
@HDFCBank_Cares please give a number for Mumbai. I need to talk urgently about my Debit Card.,miscellaneous,
#icicibank Is the smartest  #ThatsSmart and i recoomend it to the world @ICICIBank_Care @ICICIBank,compliment,
"@ICICIBank_Care sorry to say, not addressed. He was to connect me with the concerned official and there it stopped.",miscellaneous,
"@ICICIBank_Care @ICICIBank Nearest atm for me is Shop No.2 New Navrang C.H.S, Cabin Road, Bhaynder (East)",miscellaneous,
@ICICIBank_Care @ICICIBank wt the hell is going on?last 2 trasection of my Icici card in Icici ATM withdrawal of 2k https://t.co/xHUMASe8L2,displeasure,
"Dear @TheOfficialSBI , why don't ur branches arrange for ppl who want to deposit cheques? Why u keep them standing in lines for cash?",displeasure,
@a_r_j_u_n similarly how can security services mine data of local police reports2track crimepatterns @sankrant @TheOfficialSBI @abndnkmtr,miscellaneous,
"@AxisBankSupport 
What time do the axis bank take to clear the local station cheque",miscellaneous,
@AxisBankSupport Details have already been given in DM that you requested earlier,miscellaneous,
@TheOfficialSBI lot many ATMs are still not working..  can we know when all the ATMs vil be functional..,displeasure,
RT @TheOfficialSBI: @niraj_mishra1 You can also submit a request at the Branch or call 1800 11 22 11 or 1800 425 3800 (2/2),miscellaneous,
@timesofindia @TheOfficialSBI find the next Mallya to burn it . Then give him Visa to flee. @DrKumarVishwas,displeasure,
@KotakBankLtd after some hiccups yesterday . amazing and fast service at KOTAK NAPEANSEA ROAD branch.,compliment,
"@ersawankumar @AxisBankSupport Hi, sorry for the trouble. Please share the exact location (landmark/area)(1/2)",miscellaneous,
I request all banks to make different que for senior citizen for currency exchange @TheOfficialSBI @ICICIBank_Care @HDFC_Bank @bankofbaroda,miscellaneous,
"@ICICIBank_Care govt banks they are still working where as this branch closed down working from 5 pm onwards. 
No system follows.",displeasure,
@TheOfficialSBI the amount is not updated iny account and even I didn't received deposit slip.,displeasure,
"@TheOfficialSBI thanks for the reply. But as I have opted for floating rate, will reduced rate be applicable?",miscellaneous,
@TheOfficialSBI this should happen on all branches please.,compliment,
@bankofbaroda sir I want to know that today your all branches or not??,miscellaneous,
@ICICIBank_Care The currencies are with me in the USA. What is the solution for this?,miscellaneous,
"@AxisBankSupport 1/2 your people in local branch have returned my cheque for reasons best known to them. they had time to find reason, but",displeasure,
"RT @bankofbaroda: @myasheen Our many ATMs are functioning now. For remaining ATMs, our Team is working on this issue &amp; the same will be res",compliment,
"@AxisBankSupport @DCBBank  why will not separate line for account holder to deposit and withdrawal, this is not ethical, think about it.",displeasure,
RT @TheOfficialSBI: @Mdsabedbhuyan We will be happy to assist you.(2/2),miscellaneous,
"@ImMegafan @AxisBankSupport Hi, we would like to inform you that old notes will be (1/2)",miscellaneous,
@TheOfficialSBI Your ATMs and CDMs in Kolkata and Howrah were closed or dysfunctional yesterday?,displeasure,
RT @poojamakhija: Queues outside @TheOfficialSBI the longest!!!! Why??? #DeMonetisation,displeasure,
Heard so many of time.. Read it everywhere  now its time to try!  @TheOfficialSBI #mingle  be ready loose  some of https://t.co/Hrc1e7u54q,miscellaneous,
"@TheOfficialSBI fed up of c care, they r keeping on hold for forever, not registering complain! Torchering customer at such crucial time
2/2",displeasure,
@KotakBankLtd does the bank takes so much time to respond,displeasure,
@AxisBankSupport why is it so difficult to  lodge a complaint. The netsecure pw takes too long to generate. There is no addressing d issue,displeasure,
"@TheOfficialSBI If any employee of #SBI die doin #NoteExchange Will he/she will be considered a martyr or not ? 
#bankersarenothuman",miscellaneous,
@ICICIBank_Care @ICICIBank regrets not going to help.Can return my cash or make sure reaches my credit card by 9th Nov 2016 1pm? thank you,miscellaneous,
@TheOfficialSBI sir if any nri customer keeping some money like 4-5 nots of 500 in out of country how can they will be change it,miscellaneous,
@TheOfficialSBI KEC Dwarahat Branch 10584 not exchanging notes;asking to deposit &amp; withdraw frm a/c.Isn't my home branch @narendramodi @RBI,displeasure,
"@HDFCBank_Cares can I speak to HDFC PNO Mr.Rai, I have been calling home for 2 years now and I can't get hold of him and neither callback",displeasure,
@TheOfficialSBI May I insist U to make fucctional the Ghataro #SBI ATM -GFBU000088031 Asap . @RBI @sbiINTOUCH,displeasure,
"@ICICIBank_Care I have tried my time but didn't get any call, i'm not using india number.",miscellaneous,
@ArtofLiving @TheOfficialSBI Chief Mgr SBI Naya Nangal Punjab asked me to sit outside the bank fr d same. Y can't I help pple inside d bank?,displeasure,
"@KotakBankLtd As a protest, I am cancelling my CC application. Sent email asking for cancellation",displeasure,
"@KotakBankLtd no point givn template respnse.ur staff not upto challenge. tk a cue fm @YESBANK across the street.add: lalbagh, parel branch",displeasure,
@snobfielder for direct cash exchange @TheOfficialSBI,miscellaneous,
@ICICIBank_Care they were very courteous despite the huge rush and issued a cheque book with just my debit card. Proud to be your customer,compliment,
"@anshu_nitrkl @AxisBankSupport Hi, please share the application ID at https://t.co/lRo11NcCAX for us to assist you.",miscellaneous,
@TheOfficialSBI my fund 5000 is transfer to another account.without my permission https://t.co/s7Cb0ZnYeU,displeasure,
@ICICIBank_Care your ATMs are jot working yet at #kharghar Navi Mumbai. What's the scene? Promised date was 11th Nov. @narendramodi,displeasure,
"@HDFCBank_Cares @thakkargopal When ATM will strat working at DEVLI, KHANPUR, NEW DELHI-62",displeasure,
@TheOfficialSBI Notice at SBI Shivaji Nagar Gurgaon Branch asking ID copy while Smt. Arundhati says not required https://t.co/nG4eQQagNM,miscellaneous,
@TheOfficialSBI mere 4 cheque connectivity failure likh kar bounce kiye....,displeasure,
RT @bantasavrait: .@HDFCBank_Cares @BlueDartTweets if this package goes undelivered it's on you. I am going to write an email now. With a c,displeasure,
Please let the customees know if they ahould stand outside the gate or go back.@AxisBankSupport @AxisBank https://t.co/CNB58TM6Mj,miscellaneous,
@AxisBank @AxisBankSupport slowest service in cash deposit one counter for 1000+ people WTF!,displeasure,
@arunjaitley sir @HDFC_Bank @ICICIBank ATMs r working fine but @TheOfficialSBI ATMs shutter down at Bhubaneswar.,miscellaneous,
@RBI @TheOfficialSBI shame. SBI websites not updated even 4correct contact info. Same true 4other banks. Today failed2get Bhopal MainBr No.,displeasure,
"@ICICIBank_Care Once again someone changed mobile number of my credit card, I think there is no account security at ICICI bank.",displeasure,
"@TheOfficialSBI can we volunteer at bank  to help senior citizens, elderly/ illiterate ppl to help them hav smooth txn @ bank on sat/Sunday?",miscellaneous,
"Had a good experience at @KotakBankLtd Dahisar. Staff helpful and managing the crowd well, all with a cheerful attitude.",compliment,
"RT @ETNOWlive: #JustNow: @TheOfficialSBI approves raising funds up to Rs 5,000 cr via long term bonds. https://t.co/zpVhTRE0Lo",miscellaneous,
@HDFCBank_Cares have u checked with Nilesh or Satyajeet and ask them for details,miscellaneous,
@AxisBankSupport nobody is bothered to refill the system. the machine is empty since the time it got emptied. please expedite.,displeasure,
@TheOfficialSBI Web portal is showing my mobile number correct - https://t.co/7bGvfVb1pv,compliment,
Andheri(e) @bankofbaroda not a single Atm working. https://t.co/tkq4bUnqyh,displeasure,
@ICICIBank Charkop branch informs server down since morning. ATM too out of service. Ppl frustrated. Pathetic management ! @ICICIBank_Care,displeasure,
Successfully changed all 500 &amp; 1000 notes! Thank you @TheOfficialSBI,compliment,
@KotakBankLtd 9619086584  in kalyan west maharastra I was there in branch somebody fighting with staff they are trying to exchange 4000,miscellaneous,
@AxisBank @AxisBankSupport can we deposit cash without card,miscellaneous,
@ICICIBank_Care earlier but I know find this service has improved. I am just thanking you for taking action and improving your service.,compliment,
"@ICICIBank_Care this is an advise to all that dont start any deal with ICICI, they are very bad in customer service and we should boycott it",displeasure,
"RT @AxisBank: @nynmohanty @AxisBankSupport Hi, thanks for bringing this to our notice. Well take this up with the branch management.",miscellaneous,
@TheOfficialSBI I am a student @ Itanagar. I dont have bank acc. here I have acc in Kolkata. SBI is refusing to exchange money. Plz help.,displeasure,
@PMOIndia @ICICIBank_Care Infosys Chandigarh branch is closing at 5 PM. ATMs are not re-filled. They said it's normal business day for them,displeasure,
@KotakBankLtd why not make bank holiday monday a only deposit accepted day at the branches. .will help smoothen things from Tuesday,miscellaneous,
@AxisBankSupport @AxisBank @RBI Axis sms says all ATM opnd. Patheticaly Narimn Point Brnch ATM stil closed since morng. Gross service stndrd,displeasure,
Old Man Dies At @TheOfficialSBI Branch In Mulund(Mumbai)..When He Should Have Been Resting At Home! Killer Is https://t.co/ZXn5VbhMjT,displeasure,
"RT @21century_kant: Hey @TheOfficialSBI please look into Nagothane branch- 8237.
Something went wrong its 10:20 &amp; not a single person is en",displeasure,
@TheOfficialSBI Your forgot password workflow was worst  password reset using ATM card is not working any more ,displeasure,
"RT @ICICIBank_Care: @ranwijay Hi, thank you for your kind words.",compliment,
@TheOfficialSBI sir Purnea main Branch (159) has closed at 5.00 pm and not allowed to enter branch. but as per news banking hour upto 8 pm,displeasure,
"RT @TheOfficialSBI: @genirajeev You may report such cases to your nearest SBI branch, our email ID (epg.cms@sbi.co.in) and (2/3)",miscellaneous,
"@TheOfficialSBI its a good job, but your every branch &amp; customer need this",compliment,
@HDFCBank_Cares Finance minister @arunjaitley says ATMs will open from today midnight. Will that include your ATMs too?,miscellaneous,
@TheOfficialSBI I am a Midle management PSU officer and requested loan amount is 20% of my eligibility still your red tapism is too much,displeasure,
"@ICICIBank_Care neeladri branch, banglore staff is helping their friends and relatives so that they do not have to stand in a Q",displeasure,
"@TheOfficialSBI greater assistance and support 
Thanks for the valuable employees making it possible ",compliment,
@narendramodi @RBI sir @bankofbaroda fort not changing notes. Denying sayin only if u have account we wil change after standin in que n hour,displeasure,
"@TheOfficialSBI till ATM's are calibrated to dispense 2000 rupee notes, can we not ensure enough supply of 100 rupee notes",miscellaneous,
@TheOfficialSBI I have not seen any SBI ATM operational in south Kolkata.Dont give fake statement.Ground reality is different.,displeasure,
@TheOfficialSBI this is a real Jock. SBI can not name even one customer who is happy with its service. Worst managed bank.,displeasure,
RT @Upsunson: @priyank_ks @a_r_j_u_n @sankrant @TheOfficialSBI @abndnkmtr imperial bank thinks English is an Indian language too! What @The,displeasure,
Why new currency has not reached to SBIN00000163 TILL NOW @TheOfficialSBI @RBI @arunjaitley @narendramodi  many dfcltieas r bing fcd by ppl.,displeasure,
"@TheOfficialSBI SBI trivani nagar,jpr seems 2 b inefficient 2 serve customers. 1 hour in line n still at d same place.ppl complaining",displeasure,
"@Swamy39 @kalkihprashar @NativeThoughts @MRVChennai 
&gt; @TheOfficialSBI is really far better than CitiBank HSBC and https://t.co/vHwrcuCcbp",compliment,
@HDFCBank_Cares superb management by your j.b.nagar branch Mumbai amidst all the rush for new notes. Kudos to the team for a great job!!,compliment,
"@HDFCBank_Cares @ICICIBank_Care @AxisBankSupport @TheOfficialSBI  
#appreciate ur #support to #CommonMan 
#TakeABow
#IndiaFightsCorruption",compliment,
@TheOfficialSBI #ModiFightsCorruption This is what I saw at the nearest Sbi ATM @7am  (ATM ID HFEC000733201delhi) https://t.co/gjt5ABxquI,compliment,
"@bankofbaroda @FinMinIndia  A permanent out of order ATM at BHU,Varanasi (adjacent to Kendriya Vidyalay) https://t.co/UEzLxhL00a",displeasure,
"Very nice job by @KotakBankLtd .
When #ATMs of @TheOfficialSBI @MyIndusIndBank @AxisBank were empty, kotak's was fu https://t.co/uGqOpGocKt",compliment,
@bankofbaroda no one response from branch too much problem.please contact them and do something,displeasure,
Huge line in front of @TheOfficialSBI bank in #Karnataka #Chatpatan. #bannednotes https://t.co/tdJZAupglr,displeasure,
And multiple visits n form fillings at the branches @AxisBankSupport https://t.co/wtPNOB7yFQ,miscellaneous,
"RT @Geniustweeet: Where @HDFC_Bank &amp; @ICICIBank_Care  are doing a great job, govt sector banks are causing too much inconvenience to people",displeasure,
"@_swaroop I went2help people #EkDinDeshKeNaam @TheOfficialSBI should tell reason of bank closing
@VictoryForNamo @PiyushGoyal @FinMinIndia",displeasure,
"@ICICIBank_Care I choose ICICI cause it's customer friendly but you proved me totally wrong

SBI Jindaabaad",compliment,
@ICICIBank_Care  cx rep. r totly unfrndly..passing the buck to dmat dpt. N xfering call from here to there. Avoid #ICICI  n embrace govt a/c,displeasure,
@HDFCBank_Cares HDFC is still not returning my debit card - it will be solely responsible for any kind of loss which may occur as a result,displeasure,
@TheOfficialSBI  actually the atm was not refilled for almost 30 hours...,displeasure,
RT @kutchikamikaze: @HDFCBank_Cares None of your ATMs in Bangalore were operative even on the 3rd day after demonetisation. Why? #isthiscar,displeasure,
"@HDFCBank_Cares 
Address : B - 9, City Centre Sector - 4 Bokaro Steel City, City Center  Sector - 4 Bokaro-827004 Jharkhand India",miscellaneous,
@KotakBankLtd :branch noida sec 63 pin code 201301 my contact no is 9971843868.,miscellaneous,
@TheOfficialSBI Firstly Make the ATMs full of cash in our such crucial times... do rest things later on,displeasure,
